Fecha;Tmax;Tmin
18/6/05;31.1;16.3
19/6/05;31.6;16.2
20/6/05;34.1;18.1
21/6/05;36.0;22.0
22/6/05;32.8;19.4
23/6/05;34.9;20.6
24/6/05;31.6;20.4
25/6/05;30.6;18.7
26/6/05;30.3;20.8
27/6/05;28.9;21.5
28/6/05;32.9;21.7
29/6/05;37.6;20.0
30/6/05;31.3;18.3
1/7/05;30.0;19.7
2/7/05;30.5;21.0
3/7/05;33.0;19.7
4/7/05;29.3;20.9
5/7/05;27.8;22.5
6/7/05;31.1;21.1
7/7/05;28.6;22.4
8/7/05;24.9;21.1
9/7/05;25.1;20.0
10/7/05;26.4;18.1
11/7/05;31.0;15.6
12/7/05;32.5;16.0
13/7/05;29.7;19.4
14/7/05;31.9;18.9
15/7/05;33.5;18.0
16/7/05;32.8;20.5
17/7/05;31.3;21.2
18/7/05;35.2;21.9
19/7/05;31.5;18.5
20/7/05;31.1;19.6
21/7/05;31.8;20.4
22/7/05;30.2;20.0
23/7/05;30.4;19.9
24/7/05;31.9;19.8
25/7/05;31.2;20.6
26/7/05;31.7;22.4
27/7/05;31.4;22.2
28/7/05;31.1;21.1
29/7/05;37.6;20.8
30/7/05;30.3;19.2
31/7/05;29.3;24.1
1/8/05;30.2;19.5
2/8/05;27.1;18.8
3/8/05;29.2;17.7
4/8/05;30.4;16.8
5/8/05;31.6;16.7
6/8/05;32.3;18.1
7/8/05;32.2;18.4
8/8/05;30.1;20.1
9/8/05;29.7;21.3
10/8/05;33.9;23.3
11/8/05;29.9;20.6
12/8/05;31.1;19.4
13/8/05;33.2;18.2
14/8/05;32.7;17.6
15/8/05;30.6;19.1
16/8/05;29.2;22.5
17/8/05;30.2;22.3
18/8/05;31.2;23.3
19/8/05;27.7;21.8
20/8/05;28.5;21.1
21/8/05;28.0;15.0
22/8/05;29.2;13.4
23/8/05;29.8;15.1
24/8/05;30.1;16.5
25/8/05;29.9;17.3
26/8/05;30.0;20.8
27/8/05;30.3;18.3
28/8/05;30.3;20.5
29/8/05;29.2;22.3
30/8/05;28.5;19.9
31/8/05;28.6;19.3
1/9/05;29.4;21.3
2/9/05;29.7;19.6
3/9/05;31.9;16.9
4/9/05;31.0;16.9
5/9/05;30.2;18.4
6/9/05;28.5;17.9
7/9/05;24.1;15.7
8/9/05;26.5;16.3
9/9/05;33.6;14.6
10/9/05;31.6;18.1
11/9/05;30.7;13.7
12/9/05;27.3;16.9
13/9/05;27.3;16.1
14/9/05;28.2;16.2
15/9/05;30.9;14.4
16/9/05;37.8;16.0
17/9/05;27.3;16.8
18/9/05;25.3;13.0
19/9/05;24.6;12.7
20/9/05;24.9;10.5
21/9/05;25.2;12.5
22/9/05;26.7;13.9
23/9/05;26.1;15.3
24/9/05;26.9;18.6
25/9/05;28.9;15.0
26/9/05;24.3;14.5
27/9/05;25.4;17.1
28/9/05;26.2;15.2
29/9/05;26.8;15.0
30/9/05;26.4;16.2
1/10/05;28.1;13.9
2/10/05;27.0;14.0
3/10/05;22.7;11.3
4/10/05;;
5/10/05;24.4;11.2
6/10/05;22.9;13.9
7/10/05;24.0;14.8
8/10/05;24.0;12.2
9/10/05;25.0;12.6
10/10/05;24.3;18.1
11/10/05;25.0;15.9
12/10/05;26.2;17.0
13/10/05;24.3;12.7
14/10/05;20.1;8.9
15/10/05;24.2;12.7
16/10/05;24.7;11.5
17/10/05;22.5;12.2
18/10/05;20.8;15.8
19/10/05;26.1;13.8
20/10/05;25.7;11.4
21/10/05;26.5;15.1
22/10/05;28.0;15.5
23/10/05;26.3;14.6
24/10/05;24.5;11.4
25/10/05;24.2;10.5
26/10/05;22.6;14.0
27/10/05;24.6;13.0
28/10/05;22.9;16.1
29/10/05;24.8;15.8
30/10/05;24.1;17.4
31/10/05;25.6;13.3
1/11/05;25.1;11.1
2/11/05;26.9;9.8
3/11/05;25.3;9.9
4/11/05;24.8;10.4
5/11/05;20.2;5.2
6/11/05;23.5;3.9
7/11/05;21.9;4.1
8/11/05;22.2;6.6
9/11/05;18.2;9.1
10/11/05;16.1;8.4
11/11/05;15.1;10.0
12/11/05;;
13/11/05;;
14/11/05;11.5;7.3
15/11/05;17.4;4.9
16/11/05;18.4;4.1
17/11/05;20.9;6.0
18/11/05;17.3;5.8
19/11/05;17.6;9.0
20/11/05;16.0;9.6
21/11/05;16.5;7.4
22/11/05;19.7;11.1
23/11/05;16.1;8.2
24/11/05;15.8;2.9
25/11/05;13.2;2.8
26/11/05;12.5;2.4
27/11/05;12.4;0.1
28/11/05;14.8;2.8
29/11/05;15.5;2.7
30/11/05;15.4;-1.0
1/12/05;17.4;6.1
2/12/05;21.0;7.8
3/12/05;19.1;10.0
4/12/05;17.8;11.2
5/12/05;18.8;5.2
6/12/05;17.9;1.8
7/12/05;17.3;4.0
8/12/05;20.4;2.2
9/12/05;18.7;7.6
10/12/05;15.3;2.4
11/12/05;14.6;2.4
12/12/05;11.5;0.4
13/12/05;12.7;0.4
14/12/05;13.5;-1.1
15/12/05;11.9;-1.1
16/12/05;14.3;-1.2
17/12/05;19.0;-0.9
18/12/05;13.0;1.0
19/12/05;12.1;7.6
20/12/05;10.1;6.1
21/12/05;14.5;1.8
22/12/05;14.7;-1.0
23/12/05;14.4;-2.0
24/12/05;14.1;-0.4
25/12/05;16.9;-0.3
26/12/05;14.0;1.1
27/12/05;16.5;6.5
28/12/05;9.9;2.0
29/12/05;13.5;-1.6
30/12/05;20.2;9.4
31/12/05;15.5;11.8
1/1/06;17.0;6.9
2/1/06;16.8;6.0
3/1/06;16.0;0.6
4/1/06;14.5;-0.6
5/1/06;15.3;1.2
6/1/06;13.5;3.6
7/1/06;11.9;7.5
8/1/06;13.7;4.8
9/1/06;13.4;5.7
10/1/06;10.0;7.4
11/1/06;15.3;4.0
12/1/06;15.1;1.6
13/1/06;14.2;1.3
14/1/06;14.6;0.3
15/1/06;13.9;4.8
16/1/06;10.6;4.0
17/1/06;15.4;4.9
18/1/06;19.4;4.5
19/1/06;16.9;3.8
20/1/06;15.1;4.7
21/1/06;14.9;3.6
22/1/06;15.7;2.6
23/1/06;17.8;3.0
24/1/06;13.6;3.4
25/1/06;10.2;2.3
26/1/06;12.4;5.3
27/1/06;7.7;0.5
28/1/06;3.9;-2.3
29/1/06;9.3;-4.4
30/1/06;11.5;-0.7
31/1/06;12.5;7.2
1/2/06;20.2;4.2
2/2/06;20.9;1.4
3/2/06;12.9;2.0
4/2/06;11.5;7.9
5/2/06;12.9;4.8
6/2/06;14.1;-0.1
7/2/06;14.2;0.9
8/2/06;20.2;-0.6
9/2/06;18.7;0.8
10/2/06;14.5;1.4
11/2/06;13.8;8.3
12/2/06;13.9;4.3
13/2/06;17.0;1.6
14/2/06;15.1;2.1
15/2/06;22.0;1.6
16/2/06;16.9;11.3
17/2/06;18.3;10.2
18/2/06;18.9;9.5
19/2/06;16.0;7.6
20/2/06;14.7;5.7
21/2/06;13.8;2.5
22/2/06;12.4;0.8
23/2/06;11.6;2.7
24/2/06;12.9;-0.5
25/2/06;14.8;1.5
26/2/06;9.2;4.8
27/2/06;15.7;2.3
28/2/06;15.1;-0.8
1/3/06;14.2;2.0
2/3/06;17.8;-0.2
3/3/06;18.2;8.4
4/3/06;19.6;9.6
5/3/06;12.5;7.2
6/3/06;17.2;5.3
7/3/06;22.0;5.0
8/3/06;25.7;11.1
9/3/06;24.9;10.4
10/3/06;20.8;5.6
11/3/06;24.0;12.0
12/3/06;25.2;10.7
13/3/06;18.3;5.8
14/3/06;18.4;7.5
15/3/06;17.4;4.4
16/3/06;15.8;4.8
17/3/06;15.5;10.8
18/3/06;12.8;10.8
19/3/06;20.7;10.7
20/3/06;20.2;8.3
21/3/06;20.9;7.7
22/3/06;20.9;8.3
23/3/06;21.1;11.5
24/3/06;23.7;15.1
25/3/06;25.0;11.3
26/3/06;23.7;8.2
27/3/06;29.5;7.9
28/3/06;24.8;13.9
29/3/06;26.3;10.0
30/3/06;27.3;10.5
31/3/06;28.4;12.2
1/4/06;29.6;9.0
2/4/06;24.0;11.1
3/4/06;20.7;8.9
4/4/06;20.7;9.7
5/4/06;25.8;9.4
6/4/06;20.9;12.1
7/4/06;22.0;10.0
8/4/06;21.0;7.6
9/4/06;19.8;8.7
10/4/06;20.5;10.8
11/4/06;17.7;12.1
12/4/06;20.7;8.2
13/4/06;19.8;7.8
14/4/06;20.4;8.2
15/4/06;27.3;11.6
16/4/06;23.1;10.2
17/4/06;18.5;11.4
18/4/06;25.0;8.1
19/4/06;23.1;9.4
20/4/06;22.8;10.7
21/4/06;25.3;8.5
22/4/06;22.2;15.0
23/4/06;23.0;14.1
24/4/06;23.9;11.9
25/4/06;24.9;10.7
26/4/06;26.3;9.7
27/4/06;25.9;10.0
28/4/06;26.2;10.9
29/4/06;25.4;11.0
30/4/06;22.2;9.4
1/5/06;25.4;14.1
2/5/06;23.3;10.9
3/5/06;22.3;12.8
4/5/06;21.2;12.3
5/5/06;23.3;12.4
6/5/06;25.8;9.4
7/5/06;26.0;13.5
8/5/06;29.9;11.0
9/5/06;23.1;13.7
10/5/06;25.6;12.3
11/5/06;24.4;11.3
12/5/06;25.7;12.7
13/5/06;25.1;12.7
14/5/06;25.9;13.2
15/5/06;26.6;14.4
16/5/06;30.5;14.9
17/5/06;29.6;16.3
18/5/06;31.2;16.0
19/5/06;26.5;18.8
20/5/06;29.9;18.6
21/5/06;27.4;15.6
22/5/06;31.1;14.7
23/5/06;24.4;12.5
24/5/06;25.6;9.1
25/5/06;28.3;8.3
26/5/06;27.6;15.6
27/5/06;30.4;14.5
28/5/06;29.7;16.9
29/5/06;31.3;16.7
30/5/06;25.2;17.6
31/5/06;18.2;13.6
1/6/06;23.4;13.2
2/6/06;24.2;11.8
3/6/06;24.2;14.5
4/6/06;26.9;13.0
5/6/06;29.2;12.5
6/6/06;27.3;12.6
7/6/06;28.2;12.8
8/6/06;25.7;15.4
9/6/06;24.2;17.6
10/6/06;24.6;15.9
11/6/06;27.1;13.7
12/6/06;25.9;14.3
13/6/06;25.8;16.4
14/6/06;24.7;17.2
15/6/06;26.5;17.5
16/6/06;28.2;18.4
17/6/06;28.8;18.1
18/6/06;27.7;20.4
19/6/06;28.2;18.3
20/6/06;29.1;21.3
21/6/06;30.2;19.5
22/6/06;31.1;19.1
23/6/06;30.0;19.6
24/6/06;34.5;19.3
25/6/06;33.0;19.5
26/6/06;28.9;21.3
27/6/06;29.6;20.1
28/6/06;29.6;20.4
29/6/06;32.2;19.3
30/6/06;31.5;18.9
1/7/06;33.6;17.6
2/7/06;31.7;18.7
3/7/06;35.0;18.4
4/7/06;30.3;19.3
5/7/06;30.6;20.6
6/7/06;29.9;20.5
7/7/06;30.8;22.0
8/7/06;31.0;23.2
9/7/06;32.4;19.8
10/7/06;31.4;19.9
11/7/06;31.4;18.8
12/7/06;34.6;20.6
13/7/06;35.0;19.4
14/7/06;33.6;21.4
15/7/06;35.3;20.1
16/7/06;35.4;22.6
17/7/06;34.1;22.2
18/7/06;33.6;22.3
19/7/06;32.6;25.1
20/7/06;33.5;22.9
21/7/06;34.4;20.4
22/7/06;35.7;19.9
23/7/06;34.1;23.2
24/7/06;34.1;22.4
25/7/06;34.9;19.4
26/7/06;34.1;21.3
27/7/06;35.0;22.4
28/7/06;33.9;20.3
29/7/06;34.1;21.1
30/7/06;36.3;22.2
31/7/06;34.5;21.9
1/8/06;34.4;22.5
2/8/06;34.6;21.7
3/8/06;34.2;23.9
4/8/06;31.7;22.1
5/8/06;31.7;21.2
6/8/06;32.4;20.1
7/8/06;32.2;20.6
8/8/06;30.8;21.5
9/8/06;33.0;20.0
10/8/06;31.7;20.1
11/8/06;31.8;19.9
12/8/06;31.6;20.1
13/8/06;28.9;18.3
14/8/06;29.0;22.4
15/8/06;33.6;22.0
16/8/06;34.4;21.1
17/8/06;30.7;18.1
18/8/06;33.1;15.6
19/8/06;31.0;17.5
20/8/06;30.0;17.7
21/8/06;31.3;18.4
22/8/06;31.4;16.9
23/8/06;30.4;17.3
24/8/06;29.9;19.2
25/8/06;31.6;19.0
26/8/06;29.5;20.1
27/8/06;28.8;17.6
28/8/06;32.2;18.9
29/8/06;30.9;19.3
30/8/06;31.1;19.4
31/8/06;28.5;21.3
1/9/06;29.1;18.3
2/9/06;30.4;22.4
3/9/06;30.0;21.4
4/9/06;32.4;18.6
5/9/06;31.3;19.2
6/9/06;29.8;20.7
7/9/06;31.7;20.1
8/9/06;30.0;19.4
9/9/06;29.5;19.1
10/9/06;29.4;19.7
11/9/06;29.3;20.1
12/9/06;26.0;18.4
13/9/06;28.5;16.6
14/9/06;28.6;17.4
15/9/06;28.6;16.3
16/9/06;28.6;12.7
17/9/06;31.0;14.9
18/9/06;29.7;14.6
19/9/06;28.4;14.9
20/9/06;28.8;16.8
21/9/06;25.7;19.7
22/9/06;31.2;21.0
23/9/06;23.1;18.3
24/9/06;27.0;15.9
25/9/06;31.0;16.7
26/9/06;28.9;15.7
27/9/06;27.6;12.9
28/9/06;25.7;14.4
29/9/06;29.1;15.7
30/9/06;29.3;16.3
1/10/06;33.6;16.8
2/10/06;28.4;16.9
3/10/06;29.6;18.1
4/10/06;26.9;16.3
5/10/06;25.5;12.3
6/10/06;27.4;12.1
7/10/06;29.0;13.8
8/10/06;26.4;14.6
9/10/06;26.7;16.8
10/10/06;25.8;16.7
11/10/06;31.0;15.6
12/10/06;25.6;13.8
13/10/06;24.2;12.4
14/10/06;24.5;14.3
15/10/06;23.3;13.1
16/10/06;24.2;14.5
17/10/06;23.7;16.5
18/10/06;25.5;10.1
19/10/06;23.5;14.8
20/10/06;22.7;16.7
21/10/06;26.9;17.2
22/10/06;24.7;15.6
23/10/06;28.2;15.4
24/10/06;28.8;16.8
25/10/06;24.1;15.2
26/10/06;26.9;16.3
27/10/06;23.6;15.0
28/10/06;27.5;14.4
29/10/06;31.8;10.9
30/10/06;29.7;11.8
31/10/06;26.4;11.7
1/11/06;26.0;13.4
2/11/06;20.2;14.3
3/11/06;14.3;12.4
4/11/06;15.2;11.9
5/11/06;19.6;13.4
6/11/06;17.8;12.3
7/11/06;19.4;14.1
8/11/06;18.3;14.5
9/11/06;22.3;13.8
10/11/06;24.2;11.5
11/11/06;23.0;9.4
12/11/06;23.7;9.0
13/11/06;23.5;8.5
14/11/06;21.9;7.2
15/11/06;20.8;7.2
16/11/06;17.8;11.7
17/11/06;19.2;10.8
18/11/06;21.4;8.6
19/11/06;22.5;8.4
20/11/06;21.6;9.8
21/11/06;21.0;12.0
22/11/06;22.5;15.8
23/11/06;21.5;15.2
24/11/06;22.3;12.2
25/11/06;21.6;11.5
26/11/06;20.2;9.6
27/11/06;21.7;7.5
28/11/06;18.0;6.0
29/11/06;18.6;10.4
30/11/06;16.2;8.5
1/12/06;15.3;8.1
2/12/06;17.3;9.8
3/12/06;21.0;8.1
4/12/06;22.6;13.4
5/12/06;21.6;12.3
6/12/06;17.7;9.5
7/12/06;15.9;6.0
8/12/06;19.9;9.9
9/12/06;15.2;4.4
10/12/06;15.5;1.1
11/12/06;14.9;4.1
12/12/06;14.6;1.6
13/12/06;15.5;4.6
14/12/06;15.3;3.9
15/12/06;16.1;7.4
16/12/06;18.8;6.3
17/12/06;18.6;3.4
18/12/06;16.5;2.3
19/12/06;13.3;0.4
20/12/06;9.2;4.1
21/12/06;14.4;2.4
22/12/06;13.0;2.9
23/12/06;10.6;3.7
24/12/06;12.4;5.5
25/12/06;16.7;2.5
26/12/06;17.8;0.1
27/12/06;15.5;-0.3
28/12/06;14.3;0.0
29/12/06;17.7;0.2
30/12/06;20.4;1.2
31/12/06;20.3;5.0
1/1/07;16.8;4.6
2/1/07;19.1;4.1
3/1/07;18.0;1.6
4/1/07;21.4;1.8
5/1/07;18.6;3.8
6/1/07;18.6;2.4
7/1/07;17.4;2.8
8/1/07;18.6;3.4
9/1/07;18.5;4.8
10/1/07;15.8;1.8
11/1/07;18.5;2.0
12/1/07;19.5;2.1
13/1/07;18.3;1.8
14/1/07;15.9;3.5
15/1/07;13.0;6.8
16/1/07;14.8;3.9
17/1/07;18.7;3.7
18/1/07;19.1;5.6
19/1/07;24.1;8.4
20/1/07;22.9;6.5
21/1/07;17.6;4.7
22/1/07;17.2;7.9
23/1/07;15.0;6.2
24/1/07;13.5;0.9
25/1/07;10.7;2.7
26/1/07;7.2;4.3
27/1/07;11.4;2.0
28/1/07;9.4;1.0
29/1/07;8.8;6.8
30/1/07;11.7;7.6
31/1/07;13.5;5.1
1/2/07;15.3;2.4
2/2/07;11.9;2.7
3/2/07;11.3;8.0
4/2/07;10.5;8.0
5/2/07;15.2;8.0
6/2/07;17.0;4.4
7/2/07;17.1;7.2
8/2/07;15.8;9.4
9/2/07;17.9;8.5
10/2/07;21.1;10.8
11/2/07;20.2;13.5
12/2/07;22.2;11.7
13/2/07;21.7;9.6
14/2/07;20.4;9.5
15/2/07;24.1;4.2
16/2/07;16.3;4.3
17/2/07;19.0;7.6
18/2/07;16.2;8.7
19/2/07;17.8;4.8
20/2/07;14.5;5.5
21/2/07;16.1;9.4
22/2/07;17.6;7.3
23/2/07;20.4;10.1
24/2/07;21.1;12.0
25/2/07;19.2;7.8
26/2/07;21.2;7.2
27/2/07;24.0;6.0
28/2/07;26.1;8.3
1/3/07;24.8;13.9
2/3/07;25.4;14.7
3/3/07;27.6;14.2
4/3/07;23.7;9.2
5/3/07;19.9;10.6
6/3/07;20.2;7.3
7/3/07;23.0;10.3
8/3/07;19.4;9.4
9/3/07;23.4;3.8
10/3/07;23.3;7.0
11/3/07;19.6;5.9
12/3/07;15.5;5.0
13/3/07;18.2;2.8
14/3/07;18.7;2.8
15/3/07;20.7;3.7
16/3/07;19.0;5.1
17/3/07;20.9;6.1
18/3/07;20.5;5.2
19/3/07;22.6;9.1
20/3/07;14.5;6.6
21/3/07;14.0;5.6
22/3/07;16.4;1.4
23/3/07;21.4;3.3
24/3/07;22.7;8.7
25/3/07;15.4;4.9
26/3/07;14.2;9.0
27/3/07;14.4;10.0
28/3/07;11.6;8.3
29/3/07;16.1;7.0
30/3/07;20.5;6.3
31/3/07;20.5;11.5
1/4/07;16.1;9.9
2/4/07;19.2;9.6
3/4/07;20.5;6.6
4/4/07;16.9;7.9
5/4/07;12.9;3.5
6/4/07;15.2;9.3
7/4/07;16.7;8.6
8/4/07;16.7;10.6
9/4/07;16.2;9.0
10/4/07;15.8;11.4
11/4/07;15.8;8.2
12/4/07;14.4;12.0
13/4/07;20.4;11.3
14/4/07;17.4;11.3
15/4/07;21.1;12.6
16/4/07;21.2;9.6
17/4/07;21.9;9.3
18/4/07;23.0;8.9
19/4/07;23.9;11.6
20/4/07;22.0;9.6
21/4/07;23.6;9.5
22/4/07;22.0;10.2
23/4/07;25.1;10.0
24/4/07;26.9;9.9
25/4/07;25.1;10.1
26/4/07;19.7;13.1
27/4/07;19.9;12.8
28/4/07;20.2;12.1
29/4/07;21.6;11.6
30/4/07;25.8;11.8
1/5/07;20.4;11.3
2/5/07;20.0;10.7
3/5/07;20.0;10.5
4/5/07;23.6;8.7
5/5/07;24.7;9.9
6/5/07;26.4;10.7
7/5/07;26.8;9.7
8/5/07;27.3;10.4
9/5/07;32.0;13.0
10/5/07;29.1;13.6
11/5/07;33.5;17.2
12/5/07;29.2;14.1
13/5/07;31.9;13.3
14/5/07;27.0;14.7
15/5/07;21.4;10.5
16/5/07;25.1;11.7
17/5/07;31.1;12.7
18/5/07;30.7;17.1
19/5/07;25.6;16.5
20/5/07;24.0;14.5
21/5/07;24.9;15.5
22/5/07;22.9;16.7
23/5/07;26.3;16.4
24/5/07;25.7;15.9
25/5/07;27.6;16.1
26/5/07;27.5;14.2
27/5/07;27.8;12.5
28/5/07;26.9;15.6
29/5/07;28.6;11.4
30/5/07;27.8;14.9
31/5/07;29.7;18.3
1/6/07;25.7;14.8
2/6/07;25.1;14.6
3/6/07;25.7;12.2
4/6/07;28.6;18.4
5/6/07;22.8;15.8
6/6/07;25.7;14.2
7/6/07;27.6;14.5
8/6/07;28.6;15.4
9/6/07;28.7;18.2
10/6/07;26.3;15.6
11/6/07;31.6;16.1
12/6/07;27.0;17.7
13/6/07;27.8;16.6
14/6/07;34.4;18.0
15/6/07;31.8;21.9
16/6/07;28.6;20.1
17/6/07;31.8;18.1
18/6/07;29.7;20.5
19/6/07;31.9;18.3
20/6/07;30.5;20.8
21/6/07;32.3;20.3
22/6/07;28.3;17.8
23/6/07;26.8;16.7
24/6/07;28.7;17.8
25/6/07;38.1;17.6
26/6/07;26.7;20.9
27/6/07;24.3;18.5
28/6/07;27.3;19.5
29/6/07;29.2;18.1
30/6/07;28.8;18.8
1/7/07;29.3;17.1
2/7/07;28.5;18.0
3/7/07;32.0;18.9
4/7/07;29.8;21.3
5/7/07;27.3;21.9
6/7/07;28.5;18.3
7/7/07;30.1;17.3
8/7/07;31.6;19.0
9/7/07;27.8;19.8
10/7/07;26.5;19.3
11/7/07;27.6;18.0
12/7/07;27.8;20.4
13/7/07;28.1;19.3
14/7/07;28.2;19.3
15/7/07;28.2;19.4
16/7/07;30.8;18.9
17/7/07;29.7;20.3
18/7/07;29.8;22.5
19/7/07;30.1;22.0
20/7/07;29.3;21.3
21/7/07;30.3;23.4
22/7/07;29.8;22.8
23/7/07;37.8;19.0
24/7/07;30.8;22.4
25/7/07;29.1;20.9
26/7/07;30.1;20.6
27/7/07;31.2;20.9
28/7/07;31.1;20.5
29/7/07;31.7;20.8
30/7/07;33.0;21.1
31/7/07;31.4;21.2
1/8/07;31.0;21.5
2/8/07;30.3;22.1
3/8/07;29.2;22.3
4/8/07;30.6;20.0
5/8/07;30.1;20.6
6/8/07;32.0;21.8
7/8/07;29.5;21.3
8/8/07;27.5;22.8
9/8/07;27.8;22.6
10/8/07;28.2;23.6
11/8/07;30.5;21.8
12/8/07;31.2;19.0
13/8/07;29.3;17.0
14/8/07;32.0;18.3
15/8/07;34.2;19.3
16/8/07;30.5;22.3
17/8/07;27.7;23.2
18/8/07;29.3;22.0
19/8/07;29.5;23.3
20/8/07;28.3;21.2
21/8/07;31.3;18.0
22/8/07;25.8;17.1
23/8/07;28.3;15.3
24/8/07;25.1;17.7
25/8/07;25.2;20.6
26/8/07;31.8;20.6
27/8/07;33.1;17.8
28/8/07;35.4;18.1
29/8/07;39.5;21.7
30/8/07;29.6;20.2
31/8/07;27.3;19.6
1/9/07;29.0;16.5
2/9/07;30.2;16.3
3/9/07;29.1;16.9
4/9/07;27.3;17.7
5/9/07;26.8;18.4
6/9/07;27.2;17.9
7/9/07;28.7;15.0
8/9/07;28.7;19.5
9/9/07;28.5;18.4
10/9/07;27.4;20.0
11/9/07;28.8;18.3
12/9/07;26.7;19.4
13/9/07;27.2;19.7
14/9/07;26.8;17.7
15/9/07;26.1;17.5
16/9/07;26.7;16.7
17/9/07;28.5;19.1
18/9/07;27.4;18.4
19/9/07;23.5;18.9
20/9/07;27.0;16.6
21/9/07;24.6;18.6
22/9/07;23.5;18.2
23/9/07;25.4;17.4
24/9/07;27.4;15.7
25/9/07;26.0;16.9
26/9/07;26.3;15.0
27/9/07;23.5;11.1
28/9/07;22.2;9.4
29/9/07;26.7;16.3
30/9/07;28.0;15.0
1/10/07;26.5;17.9
2/10/07;25.8;18.2
3/10/07;26.7;18.7
4/10/07;20.6;16.2
5/10/07;27.7;13.7
6/10/07;30.0;15.0
7/10/07;27.8;14.8
8/10/07;26.8;15.3
9/10/07;24.0;14.2
10/10/07;24.9;12.0
11/10/07;18.1;13.2
12/10/07;20.9;12.0
13/10/07;23.1;11.3
14/10/07;22.4;11.5
15/10/07;22.0;12.9
16/10/07;20.9;14.6
17/10/07;20.9;14.7
18/10/07;19.3;13.6
19/10/07;22.8;11.7
20/10/07;23.4;13.1
21/10/07;21.0;12.7
22/10/07;26.4;9.0
23/10/07;20.9;14.3
24/10/07;21.0;14.2
25/10/07;19.4;12.0
26/10/07;18.2;10.3
27/10/07;16.7;8.8
28/10/07;20.1;9.7
29/10/07;21.9;10.5
30/10/07;20.9;10.6
31/10/07;20.6;9.1
1/11/07;20.5;8.6
2/11/07;19.2;6.6
3/11/07;21.2;6.2
4/11/07;19.4;6.0
5/11/07;19.6;10.4
6/11/07;21.2;10.0
7/11/07;21.4;9.0
8/11/07;22.4;5.6
9/11/07;17.6;6.5
10/11/07;19.4;6.4
11/11/07;21.8;3.8
12/11/07;19.2;3.4
13/11/07;18.3;7.5
14/11/07;22.0;4.1
15/11/07;18.5;4.4
16/11/07;14.9;-1.1
17/11/07;15.4;-3.1
18/11/07;20.6;-2.2
19/11/07;17.6;4.8
20/11/07;16.4;6.7
21/11/07;21.1;10.3
22/11/07;14.6;6.1
23/11/07;16.6;5.8
24/11/07;16.6;3.8
25/11/07;17.1;3.4
26/11/07;16.9;2.5
27/11/07;17.5;3.4
28/11/07;17.0;4.8
29/11/07;16.6;2.2
30/11/07;16.8;3.7
1/12/07;20.8;2.0
2/12/07;19.2;6.1
3/12/07;20.9;8.7
4/12/07;22.1;7.2
5/12/07;21.3;5.4
6/12/07;20.0;5.0
7/12/07;22.0;5.4
8/12/07;20.4;5.9
9/12/07;22.2;11.6
10/12/07;18.5;4.6
11/12/07;16.1;2.1
12/12/07;13.7;-0.3
13/12/07;14.0;-0.9
14/12/07;15.5;-0.1
15/12/07;14.7;-1.9
16/12/07;10.8;0.2
17/12/07;11.9;-0.8
18/12/07;10.8;2.8
19/12/07;12.6;6.2
20/12/07;13.7;9.5
21/12/07;15.1;10.4
22/12/07;13.3;10.1
23/12/07;13.3;9.9
24/12/07;15.5;4.6
25/12/07;17.7;2.1
26/12/07;14.2;5.0
27/12/07;15.9;6.4
28/12/07;15.1;3.4
29/12/07;14.2;1.6
30/12/07;17.5;3.4
31/12/07;13.9;0.9
1/1/08;16.6;-1.1
2/1/08;12.4;4.5
3/1/08;14.9;5.5
4/1/08;16.1;2.9
5/1/08;17.4;4.0
6/1/08;23.6;10.4
7/1/08;20.5;6.6
8/1/08;15.1;5.2
9/1/08;17.1;6.4
10/1/08;16.7;5.9
11/1/08;18.7;6.2
12/1/08;15.4;3.4
13/1/08;16.9;1.7
14/1/08;15.1;4.0
15/1/08;15.6;4.0
16/1/08;18.1;9.1
17/1/08;17.5;5.6
18/1/08;22.8;8.4
19/1/08;19.3;5.8
20/1/08;16.8;4.2
21/1/08;14.1;4.6
22/1/08;24.1;2.6
23/1/08;19.3;5.2
24/1/08;17.6;6.1
25/1/08;17.4;5.4
26/1/08;16.9;2.5
27/1/08;17.5;3.2
28/1/08;21.9;2.0
29/1/08;17.2;1.0
30/1/08;17.6;0.3
31/1/08;15.1;1.8
1/2/08;19.6;-0.1
2/2/08;15.8;5.4
3/2/08;15.8;4.8
4/2/08;17.8;5.9
5/2/08;20.7;3.3
6/2/08;21.8;2.9
7/2/08;18.4;2.0
8/2/08;15.4;1.5
9/2/08;16.1;5.5
10/2/08;15.6;4.0
11/2/08;13.0;7.1
12/2/08;13.4;7.3
13/2/08;12.3;5.8
14/2/08;12.7;10.4
15/2/08;13.7;8.5
16/2/08;15.4;4.8
17/2/08;13.1;6.3
18/2/08;12.2;10.1
19/2/08;12.4;10.1
20/2/08;17.5;10.8
21/2/08;16.1;7.6
22/2/08;18.6;5.0
23/2/08;17.7;4.9
24/2/08;12.3;6.4
25/2/08;19.1;10.5
26/2/08;20.5;8.0
27/2/08;21.6;8.0
28/2/08;15.6;10.0
29/2/08;19.2;7.6
1/3/08;25.8;7.4
2/3/08;21.3;7.3
3/3/08;19.6;8.0
4/3/08;18.1;7.3
5/3/08;12.6;5.1
6/3/08;15.3;1.7
7/3/08;17.2;1.8
8/3/08;19.6;7.2
9/3/08;22.0;3.5
10/3/08;17.9;5.4
11/3/08;25.5;13.7
